City,Location,URL
Bangalore,HAL Heritage Centre and Aerospace Museum,"https://www.google.com/maps/place/HAL+Heritage+Centre+and+Aerospace+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae13c3ec2b6283:0xec15acb572804af6!8m2!3d12.954655!4d77.6809058!9m1!1b1!16s%2Fm%2F09v3j9y?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Visvesvaraya Industrial & Technological Museum,"https://www.google.com/maps/place/Visvesvaraya+Industrial+%26+Technological+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae15df82222aab:0x7fd53f96474af8a7!8m2!3d12.9751306!4d77.5969154!9m1!1b1!16zL20vMDFzMXYy?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Jawaharlal Nehru Planetarium,"https://www.google.com/maps/place/Jawaharlal+Nehru+Planetarium/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae166bedda581f:0x757d1ae9f63c2835!8m2!3d12.9848665!4d77.5896341!9m1!1b1!16s%2Fg%2F1jky_rhrc?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,National Military Memorial Park,"https://www.google.com/maps/place/National+Military+Memorial+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae166bdfbb883f:0x30631961942d67ff!8m2!3d12.9854791!4d77.5904847!9m1!1b1!16s%2Fg%2F11bwkgxfdz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Rangoli Metro Art Center,"https://www.google.com/maps/place/Rangoli+Metro+Art+Center/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae167cf433ca2f:0x9fd69425e46638ce!8m2!3d12.9763051!4d77.6037902!9m1!1b1!16s%2Fm%2F0y7v_sp?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,National Gallery of Modern Art,"https://www.google.com/maps/place/National+Gallery+of+Modern+Art+(Bengaluru)/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae16816c3294a9:0x69d86e822f4b337b!8m2!3d12.9894116!4d77.5880553!9m1!1b1!16s%2Fm%2F0r4khly?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Karnataka Chitrakala Parishath,"https://www.google.com/maps/place/Karnataka+Chitrakala+Parishath/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae163e20611ccd:0x3a4b9a2dc1566f31!8m2!3d12.9893213!4d77.5807437!9m1!1b1!16s%2Fg%2F11gbst_m1m?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Pyramid Valley International,"https://www.google.com/maps/place/Pyramid+Valley+International/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae43de3189d48f:0x78ce1aac865564d7!8m2!3d12.6972067!4d77.4950206!9m1!1b1!16s%2Fg%2F11jqt3jjt4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Shrungagiri Sri Shanmukha Swami Gudi,"https://www.google.com/maps/place/Shrungagiri+Sri+Shanmukha+Swami+Gudi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3fa4fa7ada51:0x427f5e3c886cf1!8m2!3d12.9124567!4d77.5289414!9m1!1b1!16s%2Fg%2F11c0rrldlf?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,"St. Mary's Basilica, Bengaluru","https://www.google.com/maps/place/St.+Mary's+Basilica,+Bengaluru/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae1663d65f53f1:0xc492b89e9704c3c2!8m2!3d12.9843925!4d77.6044189!9m1!1b1!16s%2Fm%2F02x4gj1?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,ISKCON temple Bangalore,"https://www.google.com/maps/place/ISKCON+Bangalore/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3ded0b360e07:0x7a7fb24a41a6b2b3!8m2!3d13.0096643!4d77.5511344!9m1!1b1!16s%2Fm%2F0g9x5qd?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,ISKCON Vaikuntha Hill,"https://www.google.com/maps/place/ISKCON+Vaikuntha+Hill/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3fe894bc67a9:0x32672afab6f79657!8m2!3d12.8931284!4d77.5491918!9m1!1b1!16s%2Fg%2F11b7q81mw3?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,SRI BIG BULL TEMPLE (Shri Doddabasavanna Temple),"https://www.google.com/maps/place/Sri+Doddabasavanna+Temple+(Bengaluru)/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae15cc5aead55f:0x3408320f99f27d44!8m2!3d12.9420315!4d77.5681024!9m1!1b1!16s%2Fg%2F11h19hztg?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Jamia Masjid Bengaluru City,"https://www.google.com/maps/place/Jamia+Masjid+Bengaluru+City/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae15e22ee69199:0x481e7de6b140f0e9!8m2!3d12.9641334!4d77.5784584!9m1!1b1!16s%2Fg%2F1tfc0gc8?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Gurudwara by Ulsoor lake,"https://www.google.com/maps/place/Gurudwara+by+Ulsoor+lake/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae17fffa557de9:0x69cf0b6518e71685!8m2!3d12.9761878!4d77.6205077!9m1!1b1!16s%2Fg%2F11twqkvqfr?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Sri Banashankari Temple,"https://www.google.com/maps/place/Shree+Banashankari+Devi+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3e25b3e186b1:0x530077327406000f!8m2!3d12.915605!4d77.5732254!9m1!1b1!16s%2Fg%2F11dfldc10j?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Cave temple Shri Gavi Gangadhareshwara Swamy Devasthana,"https://www.google.com/maps/place/Shri+Gavi+Gangadhareshwara+Swamy+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae15f5e424a887:0xb29e7ece1561d74f!8m2!3d12.9481464!4d77.5629406!9m1!1b1!16zL20vMGd6c2h0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Ragigudda Shri Prasanna Anjaneyaswami Temple,"https://www.google.com/maps/place/Ragigudda+Sri+Prasannanjaneya+Swamy+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae150ee2e30207:0x473dd574e09fb17a!8m2!3d12.9142864!4d77.593172!9m1!1b1!16s%2Fm%2F02x6z71?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Shri Dharmarāya Swamy Temple,"https://www.google.com/maps/place/Shri+Dharmaraya+Swamy+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae15e03ec16bdb:0xcfd22772d5842033!8m2!3d12.9654812!4d77.5834585!9m1!1b1!16s%2Fm%2F05p668d?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Shree Parshwa Susheel Dhaam Shwetamber Jain Temple,"https://www.google.com/maps/place/Shree+Parshwa+Susheel+Dhaam+Shwetamber+Jain+Temple+-+white+marble+temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae6e0652180c55:0x63cafd5c34c7e3c7!8m2!3d12.7892471!4d77.7357787!9m1!1b1!16s%2Fg%2F1tgxrzv_?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Sankey Tank,"https://www.google.com/maps/place/Sankey+Tank/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae1632951450cd:0x6bf89f0c5ee10a26!8m2!3d13.0092983!4d77.5741212!9m1!1b1!16zL20vMDQ3NTN3?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Ulsoor Lake,"https://www.google.com/maps/place/Ulsoor+Lake/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae16902ac7025b:0x5cda8d215b70772c!8m2!3d12.9832468!4d77.6199608!9m1!1b1!16s%2Fg%2F11dxb363mv?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,BTM Madiwala lake,"https://www.google.com/maps/place/Madiwala+Lake/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae14e5d3283751:0xf7e374a99ca36561!8m2!3d12.9046136!4d77.614948!9m1!1b1!16s%2Fg%2F11dxbd5rbb?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Jaya Prakash Narayana Biodiversity Park,"https://www.google.com/maps/place/Jaya+Prakash+Narayana+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3d5da75cc2fb:0x87f0d4c69917447b!8m2!3d13.0343719!4d77.55081!9m1!1b1!16s%2Fg%2F11b75ds_k8?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Bannerughatta Biological Park,"https://www.google.com/maps/place/Bannerughatta+Biological+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae69e00b196db1:0x4f6f2e78ffa13a5f!8m2!3d12.7985882!4d77.567835!9m1!1b1!16zL20vMDQxeGJu?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Muthyala Maduvu Falls (Pearl Valley),"https://www.google.com/maps/place/Muthyala+Maduvu+Water+fall+trek/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae65ef8e150537:0x2c8ef9e07896ecc6!8m2!3d12.6865921!4d77.6657167!9m1!1b1!16zL20vMDhoM3l2?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Shivagange,"https://www.google.com/maps/place/Shivagange/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae3fd22d79ff07:0x524e0e0a9d49a8f!8m2!3d12.9449771!4d77.4883921!9m1!1b1!16s%2Fg%2F11k52d8632?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Dodda Aalada Mara,"https://www.google.com/maps/place/Dodda+Aalada+Mara/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae38347e583747:0x99cd5746ed00d973!8m2!3d12.909488!4d77.3956744!9m1!1b1!16zL20vMDluMG05?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Wonderla Amusement Park,"https://www.google.com/maps/place/Wonderla+Amusement+Park,+Bengaluru/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae47c7ffab735b:0x5e52a4e8d0a84438!8m2!3d12.8349095!4d77.4009409!9m1!1b1!16s%2Fg%2F1w15xwpd?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Bangalore,Kempegowda International Airport Bengaluru,"https://www.google.com/maps/place/Kempegowda+International+Airport+Bengaluru/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3bae1cfe75446265:0x296c70e9a129418e!8m2!3d13.198909!4d77.7068926!9m1!1b1!16zL20vMGJmNm15?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Rajghat (Mahatma Gandhi memorial),"https://www.google.com/maps/place/Rajghat+Memorial/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfcdafe80dca3:0x1a5978757d31b6ef!8m2!3d28.6406214!4d77.2495002!9m1!1b1!16zL20vMDd3MjU1?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Agrasen ki Baoli,"https://www.google.com/maps/place/Ugrasen+ki+Baoli/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfd3313d868d9:0x9084a965630af01b!8m2!3d28.626062!4d77.2250369!9m1!1b1!16s%2Fm%2F027z5xq?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Jantar Mantar,"https://www.google.com/maps/place/Jantar+Mantar/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfd4a694fc49b:0xa24a6ec962781b0c!8m2!3d28.6270547!4d77.2166267!9m1!1b1!16zL20vMDdyNmQ3?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Rashtrapati Bhavan,"https://www.google.com/maps/place/Rashtrapati+Bhavan/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2a99b6f9fa7:0x83a25e55f0af1c82!8m2!3d28.6143478!4d77.19943!9m1!1b1!16zL20vMDMxMGoz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,"Safdarjung Tomb, Delhi","https://www.google.com/maps/place/Safdarjung+Tomb,+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce291e9cdc555:0xcd09511bfd9337ec!8m2!3d28.5894156!4d77.2106219!9m1!1b1!16s%2Fm%2F02q8l_h?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Humayun's Tomb,"https://www.google.com/maps/place/Humayun%E2%80%99s+Tomb/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce31ce8460ba7:0xb9f1ba2d3bdfa80d!8m2!3d28.5932848!4d77.2507492!9m1!1b1!16zL20vMDR3OWMy?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Feroz Shah Kotla Fort,"https://www.google.com/maps/place/Feroz+Shah+Kotla+Fort/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfcd722979b5b:0x780ad31b2b00daf8!8m2!3d28.6349159!4d77.2433053!9m1!1b1!16zL20vMDZtNmdm?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Hauz Khas Village complex (Deer park),"https://www.google.com/maps/place/Hauz+Khas+Complex/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d1d8b8dc530b1:0x3c8230231f1d2d55!8m2!3d28.5530287!4d77.1930605!9m1!1b1!16zL20vMDhwenlk?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Purana Quila,"https://www.google.com/maps/place/Purana+Quila/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce3214b3b6771:0x139279610ab2ccb3!8m2!3d28.6095744!4d77.2437371!9m1!1b1!16zL20vMDZuZzRw?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Tughlaqabad Fort,"https://www.google.com/maps/place/Tughlaqabad+Fort+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce16b23174dfd:0xeedd8309f558c1d3!8m2!3d28.510917!4d77.2623537!9m1!1b1!16zL20vMDhtcmt0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Mehrauli Archaeological Park,"https://www.google.com/maps/place/Mehrauli+Archeological+Park+Walk/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d1e035c47ce23:0x2c919deeead57752!8m2!3d28.5202041!4d77.187679!9m1!1b1!16s%2Fg%2F12623blxc?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Dargah Nizamuddin Aulia,"https://www.google.com/maps/place/Dargah+Hazrat+Nizamuddin+Aulia/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce31d55287ca3:0x79e0b03d96a8efe8!8m2!3d28.591358!4d77.2419427!9m1!1b1!16zL20vMGIxdmht?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Lotus Temple,"https://www.google.com/maps/place/Lotus+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce3c16e028cd1:0x653beb1ee85ec67a!8m2!3d28.553492!4d77.2588264!9m1!1b1!16s%2Fm%2F03bx9s0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Hanuman Mandir Karol bagh,"https://www.google.com/maps/place/Hanuman+Mandir+Karol+bagh/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d029da94bf9d9:0xda267c5baef74594!8m2!3d28.6449461!4d77.1980195!9m1!1b1!16s%2Fg%2F11cn8pr65y?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Gurudwara Sri Bangla Sahib,"https://www.google.com/maps/place/Gurdwara+Bangla+Sahib/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfd9eccc07d2d:0x6db044e71b8e8e3b!8m2!3d28.6258652!4d77.2089518!9m1!1b1!16zL20vMDRfMWtz?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Shri Laxmi Narayan Temple (Birla Mandir),"https://www.google.com/maps/place/Shri+Laxmi+Narayan+Temple+(Birla+Mandir)/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfcbaaa7edb15:0x2d2dc76b52aa7f6e!8m2!3d28.6326666!4d77.1989963!9m1!1b1!16zL20vMDg4MWNr?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Tibetan Monastery (Majnu ka tila),"https://www.google.com/maps/place/Tibetan+Monastery+(Majnu+ka+tila)/@28.7010587,77.2254663,17z/data=!4m8!3m7!1s0x390cfdc595555555:0x941558b867f70841!8m2!3d28.701054!4d77.2280412!9m1!1b1!16s%2Fg%2F11dfgndybm?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,"National Science Centre, Delhi","https://www.google.com/maps/place/National+Science+Centre/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce32612bb031b:0xf13c5aadf7760be0!8m2!3d28.6131368!4d77.2453837!9m1!1b1!16s%2Fm%2F07k4w4v?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,National Crafts Museum & Hastkala Academy,"https://www.google.com/maps/place/National+Crafts+Museum+%26+Hastkala+Academy/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce327db3380b7:0xa15ac51bd91a02!8m2!3d28.6136111!4d77.2425!9m1!1b1!16s%2Fm%2F06w5wns?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Shankar's International Dolls Museum,"https://www.google.com/maps/place/Shankar's+International+Dolls+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfcd5ea352d83:0xe294c26166ab74eb!8m2!3d28.6304668!4d77.2414695!9m1!1b1!16zL20vMDVuZnB0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,"National Museum, New Delhi","https://www.google.com/maps/place/National+Museum,+New+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfd52c71ff0eb:0x20429f292fa5eecf!8m2!3d28.6119078!4d77.2192909!9m1!1b1!16zL20vMGMzenJq?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,National Rail Museum,"https://www.google.com/maps/place/National+Rail+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d1d7021a0de89:0xdb46d0593f9caa02!8m2!3d28.5849873!4d77.1814107!9m1!1b1!16s%2Fm%2F027y1d8?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Sulabh International Museum Of Toilets,"https://www.google.com/maps/place/Sulabh+International+Museum+Of+Toilets/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2c8109d9791:0x1763f10a1df01856!8m2!3d28.5966393!4d77.0808245!9m1!1b1!16s%2Fm%2F012sn66q?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Sanskriti Kendra,"https://www.google.com/maps/place/Sanskriti+Kendra,+Aya+Nagar,+Delhi/@28.4851623,77.1254606,17z/data=!4m8!3m7!1s0x390d015555555555:0xa5f5b9e4986fd9c3!8m2!3d28.4851576!4d77.1280355!9m1!1b1!16s%2Fm%2F03ynxsh?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,"Indira Gandhi Memorial Museum, Delhi","https://www.google.com/maps/place/Indira+Gandhi+Memorial+Museum/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2bd534f071f:0x7d7c189e40032027!8m2!3d28.5998927!4d77.2060499!9m1!1b1!16s%2Fg%2F1yl48k7pk?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Nehru Planetarium,"https://www.google.com/maps/place/Nehru+Planetarium,+New+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2a138a37f7f:0xac737507d2cef84a!8m2!3d28.6039504!4d77.1980973!9m1!1b1!16s%2Fg%2F1z44s4t6c?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Prime minister Museum & Library,"https://www.google.com/maps/place/Prime+Minister's+Museum+%26+Library/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2a11546d1d9:0x27b4ffb8f1e8cd6d!8m2!3d28.6026399!4d77.1987706!9m1!1b1!16s%2Fm%2F0ds112q?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Museum of Illusions,"https://www.google.com/maps/place/Museum+of+Illusions/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390cfd96788ff6db:0x2ab0c17c3b8f568c!8m2!3d28.6332086!4d77.2179489!9m1!1b1!16s%2Fg%2F11mvw8dcl_?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,National Zoological Park,"https://www.google.com/maps/place/National+Zoological+Park,+New+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce318a027dbb9:0xf12a1c6b59580448!8m2!3d28.6062122!4d77.2452445!9m1!1b1!16s%2Fm%2F04n1lkq?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Lodhi Garden,"https://www.google.com/maps/place/Lodhi+Garden/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce2ececc92e35:0x86c0764b1c0d4bea!8m2!3d28.5930959!4d77.2196794!9m1!1b1!16zL20vMDRfOHF0?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Sanjay Van,"https://www.google.com/maps/place/Sanjay+Van/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d1de3be903ec1:0xcc7774630326a494!8m2!3d28.5309072!4d77.180149!9m1!1b1!16s%2Fm%2F0jzxxdy?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Indraprastha Park,"https://www.google.com/maps/place/Indraprastha+Park/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390ce31194b67ceb:0x4b9e4046911786e1!8m2!3d28.5966628!4d77.2546715!9m1!1b1!16s%2Fm%2F0280964?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Delhi,Nehru Park,"https://www.google.com/maps/place/Nehru+Park+New+Delhi/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x390d1d62472e6819:0xc450cbff112a9f61!8m2!3d28.5909682!4d77.1931909!9m1!1b1!16s%2Fm%2F03ynvwk?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Chennai International Airport,"https://www.google.com/maps/place/Chennai+International+Airport/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525e1f5da86397:0x21092f216ee26e47!8m2!3d12.9939595!4d80.1706653!9m1!1b1!16zL20vMDFyOGd4?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Madhavaram Mofussil Bus Terminus,"https://www.google.com/maps/place/Madhavaram+Mofussil+Bus+Terminus+(MMBT)/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5265f945eb68eb:0x804c43084bbbace3!8m2!3d13.1453066!4d80.2214565!9m1!1b1!16s%2Fg%2F11fkf0w0q6?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Mahabalipuram Shore Temple,"https://www.google.com/maps/place/Mahabalipuram+Shore+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a53acae4b91fd6f:0xaa128d8a959b1141!8m2!3d12.6164515!4d80.1993321!9m1!1b1!16s%2Fm%2F0286_qq?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arulmigu Kanthasamy Temple Thiruporur,"https://www.google.com/maps/place/Arulmigu+Kanthasamy+Temple+Thiruporur/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a5251529bc6ee11:0xaf7056690ddfc919!8m2!3d12.7249372!4d80.1889885!9m1!1b1!16s%2Fg%2F11c0w5cc5k?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,ISKCON Chennai,"https://www.google.com/maps/place/ISKCON+Chennai/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a525c84d99d8737:0x7cc0e13bac30393b!8m2!3d12.906134!4d80.2419164!9m1!1b1!16s%2Fm%2F0jkz1mg?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
Chennai,Arulmigu Thiruthani Murugan Temple,"https://www.google.com/maps/place/Arulmigu+Thiruthani+Murugan+Temple/@28.6325348,77.4357627,15z/data=!4m8!3m7!1s0x3a52a51fbfd3971b:0x8e30e7ee32d3b38c!8m2!3d13.1717412!4d79.6038859!9m1!1b1!16s%2Fm%2F026g1vd?entry=ttu&g_ep=EgoyMDI1MDQyOS4wIKXMDSoASAFQAw%3D%3D"
